Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,968560,-,-,-,33.65,-84.46,-5,306,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2022,12,8,0,30,15.5,0,0,0,3,15.5,0,0,0,0,100,169.07,0.16,987,3.5,275,0.7000000000000001,0.0000,0.0000
2022,12,8,1,30,15.200000000000001,0,0,0,0,15.200000000000001,0,0,0,0,100,162.81,0.16,987,3.5,283,0.7000000000000001,0.0000,0.0000
2022,12,8,2,30,14.9,0,0,0,0,14.9,0,0,0,0,100,151.44,0.16,987,3.4000000000000004,288,0.7000000000000001,0.0000,0.0000
2022,12,8,3,30,14.600000000000001,0,0,0,0,14.600000000000001,0,0,0,0,100,139.12,0.16,986,3.3000000000000003,290,0.7000000000000001,0.0000,0.0000
2022,12,8,4,30,14.200000000000001,0,0,0,0,14.200000000000001,0,0,0,0,100,126.65,0.16,986,3.2,290,0.6000000000000001,0.0000,0.0000
2022,12,8,5,30,13.9,0,0,0,0,13.9,0,0,0,0,100,114.31,0.16,986,3,289,0.6000000000000001,0.0000,0.0000
2022,12,8,6,30,13.600000000000001,0,0,0,0,13.600000000000001,0,0,0,0,100,102.3,0.16,986,2.8000000000000003,285,0.6000000000000001,0.0000,0.0000
2022,12,8,7,30,14.5,5,42,5,0,13.9,5,42,0,5,96.35000000000001,90.23,0.16,986,2.7,281,0.7000000000000001,0.0000,0.0000
2022,12,8,8,30,16.5,46,504,133,0,15.9,46,504,0,133,96.05,80.09,0.16,987,2.7,277,1,0.0000,0.0000
2022,12,8,9,30,18.5,67,699,298,0,17.3,67,699,0,298,92.8,70.73,0.16,987,2.7,272,1.2000000000000002,15.1554,11.7252
2022,12,8,10,30,20.6,79,786,434,0,18.400000000000002,79,786,0,434,87.42,63.160000000000004,0.16,987,2.8000000000000003,268,1.5,23.4534,18.2813
2022,12,8,11,30,22.400000000000002,83,833,523,0,18.400000000000002,83,833,0,523,78.17,58.14,0.16,986,2.8000000000000003,266,1.8,29.1363,22.7786
2022,12,8,12,30,23.400000000000002,85,847,554,0,18.1,85,847,0,554,72.38,56.38,0.16,985,2.9000000000000004,266,1.9000000000000001,31.1444,24.3682
2022,12,8,13,30,23.700000000000003,84,831,522,0,17.900000000000002,84,831,0,522,70.13,58.18,0.16,984,2.9000000000000004,264,1.9000000000000001,29.0743,22.7297
2022,12,8,14,30,23.5,77,790,433,0,17.8,77,790,0,433,70.58,63.230000000000004,0.16,983,2.9000000000000004,260,1.7000000000000002,23.3882,18.2295
2022,12,8,15,30,22.6,65,700,295,0,18.1,65,700,0,295,75.68,70.82000000000001,0.16,983,2.9000000000000004,252,1.3,14.9905,11.5962
2022,12,8,16,30,20.3,45,503,131,0,19.3,45,431,0,118,94.08,80.2,0.16,983,2.8000000000000003,244,0.8,0.0000,0.0000
2022,12,8,17,30,18.1,6,42,5,0,18.1,6,42,0,5,100,90.94,0.16,983,2.7,243,0.7000000000000001,0.0000,0.0000
2022,12,8,18,30,17.5,0,0,0,0,17.5,0,0,0,0,99.69,102.42,0.16,984,2.7,247,0.8,0.0000,0.0000
2022,12,8,19,30,17.2,0,0,0,7,17.2,0,0,0,0,100,114.44,0.16,984,2.8000000000000003,252,0.8,0.0000,0.0000
2022,12,8,20,30,16.7,0,0,0,0,16.7,0,0,0,0,100,126.78,0.16,984,3,255,0.8,0.0000,0.0000
2022,12,8,21,30,16.1,0,0,0,0,16.1,0,0,0,0,100,139.25,0.16,984,3.1,255,0.8,0.0000,0.0000
2022,12,8,22,30,15.5,0,0,0,0,15.5,0,0,0,0,100,151.58,0.16,983,3.1,255,0.7000000000000001,0.0000,0.0000
2022,12,8,23,30,15,0,0,0,0,15,0,0,0,0,100,162.96,0.16,983,3.1,255,0.7000000000000001,0.0000,0.0000
2022,12,9,0,30,14.600000000000001,0,0,0,0,14.600000000000001,0,0,0,0,100,169.17000000000002,0.16,983,3.1,257,0.7000000000000001,0.0000,0.0000
2022,12,9,1,30,14.3,0,0,0,0,14.3,0,0,0,0,100,162.95000000000002,0.16,983,3.1,261,0.7000000000000001,0.0000,0.0000
2022,12,9,2,30,14,0,0,0,3,14,0,0,0,0,100,151.58,0.16,983,3.1,268,0.7000000000000001,0.0000,0.0000
2022,12,9,3,30,13.700000000000001,0,0,0,3,13.700000000000001,0,0,0,0,100,139.25,0.16,983,3.1,275,0.6000000000000001,0.0000,0.0000
2022,12,9,4,30,13.5,0,0,0,3,13.5,0,0,0,0,100,126.78,0.16,982,3.1,282,0.6000000000000001,0.0000,0.0000
2022,12,9,5,30,13.4,0,0,0,3,13.4,0,0,0,0,100,114.44,0.16,982,3.2,286,0.6000000000000001,0.0000,0.0000
2022,12,9,6,30,13.5,0,0,0,3,13.5,0,0,0,0,100,102.43,0.16,982,3.3000000000000003,283,0.6000000000000001,0.0000,0.0000
2022,12,9,7,30,14.600000000000001,6,35,5,0,14.5,6,35,0,5,99.42,90.96000000000001,0.16,982,3.4000000000000004,268,0.6000000000000001,0.0000,0.0000
2022,12,9,8,30,16.2,47,467,126,0,15.5,68,270,0,114,95.57000000000001,80.23,0.16,982,3.5,245,0.6000000000000001,0.0000,0.0000
2022,12,9,9,30,17.8,75,635,283,4,16.3,133,24,0,141,91.22,70.87,0.16,983,3.7,233,0.9,7.1617,5.5397
2022,12,9,10,30,19.5,101,693,412,4,17.3,189,14,0,195,86.89,63.29,0.16,983,3.7,239,1.1,10.5285,8.2059
2022,12,9,11,30,20.700000000000003,111,739,500,8,17.900000000000002,204,36,57,223,83.8,58.26,0.16,982,3.7,248,1.2000000000000002,12.4153,9.7056
2022,12,9,12,30,21.200000000000003,114,753,530,8,18.2,64,0,29,64,83.18,56.480000000000004,0.16,982,3.7,256,1.2000000000000002,3.5961,2.8136
2022,12,9,13,30,21.200000000000003,114,732,499,4,18.5,32,0,0,32,84.81,58.25,0.16,981,3.7,265,1.1,1.7817,1.3928
2022,12,9,14,30,20.900000000000002,109,669,410,4,19,27,0,0,27,88.85000000000001,63.26,0.16,981,3.8000000000000003,266,0.9,1.4581,1.1365
2022,12,9,15,30,20.1,97,537,273,4,19.5,18,0,0,18,96.49000000000001,70.83,0.16,981,3.9000000000000004,262,0.6000000000000001,0.9146,0.7075
2022,12,9,16,30,18.900000000000002,65,296,115,4,18.900000000000002,13,0,29,13,100,80.19,0.16,981,3.8000000000000003,272,0.4,0.0000,0.0000
2022,12,9,17,30,17.900000000000002,4,9,4,4,17.900000000000002,1,0,43,1,100,90.92,0.16,981,3.8000000000000003,144,0.30000000000000004,0.0000,0.0000
2022,12,9,18,30,17.1,0,0,0,4,17.1,0,0,0,0,100,102.38,0.16,982,3.7,20,0.30000000000000004,0.0000,0.0000
2022,12,9,19,30,16.400000000000002,0,0,0,8,16.400000000000002,0,0,0,0,100,114.39,0.16,982,3.7,42,0.7000000000000001,0.0000,0.0000
2022,12,9,20,30,15.5,0,0,0,4,15.5,0,0,0,0,100,126.73,0.16,983,3.5,54,1.4000000000000001,0.0000,0.0000
2022,12,9,21,30,14.100000000000001,0,0,0,4,14.100000000000001,0,0,0,0,100,139.20000000000002,0.16,983,3.3000000000000003,63,2,0.0000,0.0000
2022,12,9,22,30,13.100000000000001,0,0,0,8,13.100000000000001,0,0,0,0,100,151.53,0.16,983,3,66,1.9000000000000001,0.0000,0.0000
2022,12,9,23,30,12.4,0,0,0,3,12.4,0,0,0,0,100,162.94,0.16,984,2.7,65,1.5,0.0000,0.0000
2022,12,10,0,30,11.600000000000001,0,0,0,8,11.600000000000001,0,0,0,0,100,169.27,0.16,984,2.4000000000000004,65,1.2000000000000002,0.0000,0.0000
2022,12,10,1,30,10.9,0,0,0,3,10.9,0,0,0,0,100,163.09,0.16,984,2.2,66,0.9,0.0000,0.0000
2022,12,10,2,30,10.3,0,0,0,3,10.3,0,0,0,0,100,151.71,0.16,984,1.9000000000000001,66,0.7000000000000001,0.0000,0.0000
2022,12,10,3,30,9.9,0,0,0,3,9.9,0,0,0,0,100,139.38,0.16,984,1.7000000000000002,68,0.6000000000000001,0.0000,0.0000
2022,12,10,4,30,9.5,0,0,0,7,9.5,0,0,0,0,100,126.91,0.16,984,1.6,71,0.6000000000000001,0.0000,0.0000
2022,12,10,5,30,9.5,0,0,0,3,9.5,0,0,0,0,100,114.58,0.16,984,1.5,73,0.6000000000000001,0.0000,0.0000
2022,12,10,6,30,9.600000000000001,0,0,0,3,9.600000000000001,0,0,0,0,100,102.57000000000001,0.16,985,1.5,78,0.7000000000000001,0.0000,0.0000
2022,12,10,7,30,9.9,6,30,5,3,9.700000000000001,3,11,14,3,98.71000000000001,91.10000000000001,0.16,985,1.4000000000000001,82,1,0.0000,0.0000
2022,12,10,8,30,10.600000000000001,52,476,132,0,10.100000000000001,52,476,0,132,96.59,80.37,0.16,986,1.4000000000000001,87,1.3,0.0000,0.0000
2022,12,10,9,30,11.5,76,695,302,3,10.5,47,94,43,78,93.5,71,0.16,986,1.4000000000000001,91,1.5,3.9571,3.0603
2022,12,10,10,30,12.8,89,789,442,3,11,95,0,14,95,88.76,63.42,0.16,986,1.5,93,1.4000000000000001,5.1247,3.9938
2022,12,10,11,30,14.100000000000001,96,831,532,3,11.4,121,1,14,122,83.64,58.38,0.16,986,1.7000000000000002,94,1.3,6.7878,5.3060
2022,12,10,12,30,15.100000000000001,101,835,561,3,11.600000000000001,193,1,0,194,79.53,56.57,0.16,985,1.8,94,1.1,10.8959,8.5245
2022,12,10,13,30,15.4,102,809,527,7,11.600000000000001,97,2,0,98,78.09,58.31,0.16,984,1.9000000000000001,94,1.1,5.4546,4.2640
2022,12,10,14,30,15.3,94,763,437,8,11.5,66,0,14,66,77.82000000000001,63.29,0.16,984,1.9000000000000001,97,1.1,3.5635,2.7774
2022,12,10,15,30,14.600000000000001,78,669,298,7,11.3,22,0,0,22,80.76,70.83,0.16,984,1.9000000000000001,102,1.1,1.1178,0.8647
2022,12,10,16,30,13.100000000000001,53,460,132,7,11.4,11,0,29,11,89.58,80.17,0.16,983,1.8,106,1,0.0000,0.0000
2022,12,10,17,30,11.9,5,31,5,7,11.4,2,0,43,2,96.94,90.88,0.16,984,1.8,104,0.8,0.0000,0.0000
2022,12,10,18,30,11.600000000000001,0,0,0,7,11.100000000000001,0,0,0,0,97.05,102.34,0.16,984,1.8,97,1,0.0000,0.0000
2022,12,10,19,30,11.4,0,0,0,7,10.9,0,0,0,0,96.74000000000001,114.34,0.16,985,1.9000000000000001,96,1.1,0.0000,0.0000
2022,12,10,20,30,11.3,0,0,0,4,10.700000000000001,0,0,0,0,96.2,126.67,0.16,986,2,108,1,0.0000,0.0000
2022,12,10,21,30,11,0,0,0,8,10.5,0,0,0,0,97,139.14000000000001,0.16,985,2.2,122,1,0.0000,0.0000
2022,12,10,22,30,10.600000000000001,0,0,0,8,10.4,0,0,0,0,98.61,151.48,0.16,985,2.3000000000000003,129,1,0.0000,0.0000
2022,12,10,23,30,10.4,0,0,0,8,10.3,0,0,0,0,99.21000000000001,162.92000000000002,0.16,985,2.5,133,1,0.0000,0.0000
2022,12,11,0,30,10.200000000000001,0,0,0,8,10.100000000000001,0,0,0,0,99.54,169.35,0.16,984,2.6,138,1,0.0000,0.0000
2022,12,11,1,30,10.100000000000001,0,0,0,8,10,0,0,0,0,99.42,163.23,0.16,984,2.8000000000000003,146,1,0.0000,0.0000
2022,12,11,2,30,10.100000000000001,0,0,0,8,9.9,0,0,0,0,98.82000000000001,151.84,0.16,984,2.9000000000000004,153,0.9,0.0000,0.0000
2022,12,11,3,30,10,0,0,0,4,9.9,0,0,0,0,99.17,139.52,0.16,983,3,156,0.7000000000000001,0.0000,0.0000
2022,12,11,4,30,10,0,0,0,8,9.9,0,0,0,0,99.55,127.05,0.16,983,3,156,0.6000000000000001,0.0000,0.0000
2022,12,11,5,30,10,0,0,0,8,10,0,0,0,0,99.94,114.71000000000001,0.16,984,3.1,150,0.5,0.0000,0.0000
2022,12,11,6,30,9.9,0,0,0,4,9.9,0,0,0,0,100,102.7,0.16,984,3.1,139,0.4,0.0000,0.0000
2022,12,11,7,30,10.100000000000001,2,7,2,8,10,1,0,43,1,99.33,91.24,0.16,984,3.1,127,0.6000000000000001,0.0000,0.0000
2022,12,11,8,30,10.5,59,337,115,8,10.100000000000001,21,0,14,21,97.51,80.5,0.16,984,3.1,121,1,0.0000,0.0000
2022,12,11,9,30,11,92,564,274,8,10.5,62,4,29,63,96.44,71.13,0.16,984,3.2,123,1.2000000000000002,3.1923,2.4684
2022,12,11,10,30,11.5,112,664,408,4,10.9,34,0,0,34,95.81,63.54,0.16,984,3.2,130,1.1,1.8326,1.4280
2022,12,11,11,30,12,123,713,496,4,11.200000000000001,66,0,0,66,94.56,58.480000000000004,0.16,984,3.2,134,1,3.6701,2.8688
2022,12,11,12,30,12.4,132,717,526,7,11.4,36,0,0,36,93.89,56.65,0.16,983,3.2,125,0.8,2.0211,1.5812
2022,12,11,13,30,12.600000000000001,140,673,493,7,11.700000000000001,33,0,0,33,94.23,58.36,0.16,982,3.1,110,0.8,1.8362,1.4354
2022,12,11,14,30,12.600000000000001,135,599,404,7,11.8,30,0,0,30,95.08,63.32,0.16,982,3.1,104,0.8,1.6194,1.2622
2022,12,11,15,30,12.3,113,482,271,7,12,25,0,0,25,98.09,70.83,0.16,982,3,106,0.7000000000000001,1.2703,0.9826
2022,12,11,16,30,11.8,68,281,116,7,11.8,24,0,29,24,100,80.15,0.16,982,3,111,0.6000000000000001,0.0000,0.0000
2022,12,11,17,30,11,4,10,4,6,11,1,0,43,1,100,90.85000000000001,0.16,982,2.8000000000000003,112,0.5,0.0000,0.0000
2022,12,11,18,30,10.200000000000001,0,0,0,7,10.200000000000001,0,0,0,0,100,102.29,0.16,982,2.7,106,0.5,0.0000,0.0000
2022,12,11,19,30,9.600000000000001,0,0,0,7,9.600000000000001,0,0,0,0,100,114.28,0.16,982,2.5,99,0.5,0.0000,0.0000
2022,12,11,20,30,9.3,0,0,0,8,9.3,0,0,0,0,100,126.61,0.16,982,2.4000000000000004,92,0.5,0.0000,0.0000
2022,12,11,21,30,9.200000000000001,0,0,0,3,9.200000000000001,0,0,0,0,100,139.08,0.16,982,2.4000000000000004,84,0.4,0.0000,0.0000
2022,12,11,22,30,9.1,0,0,0,4,9.1,0,0,0,0,100,151.43,0.16,982,2.5,77,0.4,0.0000,0.0000
2022,12,11,23,30,8.9,0,0,0,0,8.9,0,0,0,0,100,162.9,0.16,982,2.5,74,0.4,0.0000,0.0000
2022,12,12,0,30,8.8,0,0,0,3,8.8,0,0,0,0,100,169.43,0.16,982,2.6,71,0.4,0.0000,0.0000
2022,12,12,1,30,8.6,0,0,0,0,8.6,0,0,0,0,100,163.36,0.16,982,2.6,62,0.4,0.0000,0.0000
2022,12,12,2,30,8.5,0,0,0,0,8.5,0,0,0,0,100,151.97,0.16,982,2.6,49,0.4,0.0000,0.0000
2022,12,12,3,30,8.5,0,0,0,0,8.5,0,0,0,0,100,139.64000000000001,0.16,982,2.5,37,0.5,0.0000,0.0000
2022,12,12,4,30,8.5,0,0,0,0,8.5,0,0,0,0,100,127.17,0.16,982,2.5,29,0.5,0.0000,0.0000
2022,12,12,5,30,8.4,0,0,0,3,8.4,0,0,0,0,100,114.84,0.16,982,2.4000000000000004,25,0.5,0.0000,0.0000
2022,12,12,6,30,8.4,0,0,0,3,8.4,0,0,0,0,100,102.84,0.16,982,2.3000000000000003,25,0.5,0.0000,0.0000
2022,12,12,7,30,9,2,11,2,0,8.5,2,11,0,2,96.58,91.37,0.16,982,2.1,26,0.7000000000000001,0.0000,0.0000
2022,12,12,8,30,10.3,55,399,120,0,9.600000000000001,56,355,14,114,95.68,80.63,0.16,983,2,25,0.9,0.0000,0.0000
2022,12,12,9,30,11.8,79,654,289,0,10.700000000000001,79,654,0,289,93.15,71.26,0.16,983,2,27,0.9,14.6265,11.3078
2022,12,12,10,30,13.5,85,787,434,3,11.9,135,337,0,285,90,63.660000000000004,0.16,983,1.9000000000000001,33,0.8,15.3485,11.9594
2022,12,12,11,30,15,91,835,526,3,12.200000000000001,191,1,0,192,83.28,58.58,0.16,983,1.9000000000000001,32,0.8,10.6708,8.3405
2022,12,12,12,30,15.700000000000001,94,847,559,3,12,276,188,0,379,78.42,56.730000000000004,0.16,982,1.9000000000000001,24,0.8,21.2692,16.6391
2022,12,12,13,30,16,95,831,530,3,11.8,162,1,0,163,76.26,58.410000000000004,0.16,981,1.8,15,0.6000000000000001,9.0675,7.0880
2022,12,12,14,30,15.9,87,792,442,3,11.700000000000001,90,0,0,90,76.33,63.34,0.16,981,1.8,11,0.5,4.8576,3.7859
2022,12,12,15,30,15.4,74,698,303,0,11.8,88,598,0,284,78.89,70.82000000000001,0.16,981,1.7000000000000002,20,0.30000000000000004,14.4316,11.1638
2022,12,12,16,30,14.4,52,481,135,0,12.5,52,481,0,135,88.11,80.12,0.16,982,1.6,46,0.30000000000000004,0.0000,0.0000
2022,12,12,17,30,13.3,5,34,5,0,12,5,34,0,5,91.62,90.22,0.16,982,1.6,71,0.30000000000000004,0.0000,0.0000
2022,12,12,18,30,12.700000000000001,0,0,0,0,11.700000000000001,0,0,0,0,93.37,102.24000000000001,0.16,983,1.5,81,0.30000000000000004,0.0000,0.0000
2022,12,12,19,30,12.200000000000001,0,0,0,0,11.5,0,0,0,0,95.46000000000001,114.22,0.16,983,1.4000000000000001,91,0.4,0.0000,0.0000
2022,12,12,20,30,11.600000000000001,0,0,0,3,11.3,0,0,0,0,98.01,126.55,0.16,983,1.4000000000000001,108,0.4,0.0000,0.0000
2022,12,12,21,30,11,0,0,0,3,11,0,0,0,0,100,139.02,0.16,983,1.4000000000000001,120,0.5,0.0000,0.0000
2022,12,12,22,30,10.700000000000001,0,0,0,3,10.700000000000001,0,0,0,0,100,151.37,0.16,983,1.3,121,0.7000000000000001,0.0000,0.0000
2022,12,12,23,30,10.5,0,0,0,3,10.5,0,0,0,0,100,162.87,0.16,983,1.3,116,0.9,0.0000,0.0000
2022,12,13,0,30,10,0,0,0,3,10,0,0,0,0,100,169.5,0.16,983,1.3,110,0.9,0.0000,0.0000
2022,12,13,1,30,9.600000000000001,0,0,0,0,9.600000000000001,0,0,0,0,100,163.48,0.16,984,1.3,103,1,0.0000,0.0000
2022,12,13,2,30,9.3,0,0,0,3,9.3,0,0,0,0,100,152.1,0.16,984,1.3,98,1.2000000000000002,0.0000,0.0000
2022,12,13,3,30,8.9,0,0,0,3,8.9,0,0,0,0,100,139.77,0.16,984,1.3,96,1.4000000000000001,0.0000,0.0000
2022,12,13,4,30,8.5,0,0,0,3,8.5,0,0,0,0,100,127.3,0.16,984,1.3,94,1.3,0.0000,0.0000
2022,12,13,5,30,8.4,0,0,0,4,8.4,0,0,0,0,100,114.97,0.16,984,1.4000000000000001,91,1.1,0.0000,0.0000
2022,12,13,6,30,8.3,0,0,0,3,8.3,0,0,0,0,100,102.96000000000001,0.16,984,1.5,89,1.2000000000000002,0.0000,0.0000
2022,12,13,7,30,8.5,2,15,2,4,8.3,1,0,29,1,98.59,91.5,0.16,985,1.6,91,1.5,0.0000,0.0000
2022,12,13,8,30,8.8,51,456,124,4,8.4,16,0,14,16,97.11,80.75,0.16,985,1.7000000000000002,97,2.1,0.0000,0.0000
2022,12,13,9,30,9.200000000000001,76,670,290,4,8.1,74,1,0,74,93.06,71.38,0.16,985,1.8,104,2.5,3.7410,2.8917
2022,12,13,10,30,9.5,91,767,430,3,7.5,190,37,29,206,87.24,63.77,0.16,986,1.8,107,2.6,11.0855,8.6370
2022,12,13,11,30,9.9,97,816,521,3,6.800000000000001,160,3,14,162,81.31,58.68,0.16,985,1.9000000000000001,107,2.6,8.9985,7.0331
2022,12,13,12,30,10.200000000000001,100,831,555,8,6.4,178,5,43,181,77.5,56.800000000000004,0.16,985,1.9000000000000001,105,2.5,10.1540,7.9433
2022,12,13,13,30,10.4,99,813,525,7,6.2,130,5,0,133,75.26,58.44,0.16,984,1.9000000000000001,106,2.4000000000000004,7.3974,5.7824
2022,12,13,14,30,10.4,93,770,438,8,6.2,112,11,0,117,75.21000000000001,63.34,0.16,984,1.8,106,2.3000000000000003,6.3149,4.9217
2022,12,13,15,30,10.200000000000001,78,674,300,7,6.300000000000001,87,108,29,122,76.49,70.81,0.16,984,1.8,105,2.1,6.2000,4.7962
2022,12,13,16,30,9.5,53,462,133,7,6.300000000000001,60,8,29,61,80.3,80.09,0.16,984,1.9000000000000001,101,1.8,0.0000,0.0000
2022,12,13,17,30,8.700000000000001,5,33,5,7,6.300000000000001,3,0,43,3,84.97,90.17,0.16,984,1.9000000000000001,100,1.5,0.0000,0.0000
2022,12,13,18,30,8.3,0,0,0,8,6.2,0,0,0,0,86.63,102.18,0.16,985,2,103,1.5,0.0000,0.0000
2022,12,13,19,30,7.9,0,0,0,0,6.1000000000000005,0,0,0,0,88.53,114.16,0.16,985,2,109,1.6,0.0000,0.0000
2022,12,13,20,30,7.5,0,0,0,0,5.9,0,0,0,0,89.34,126.48,0.16,984,2,114,1.6,0.0000,0.0000
2022,12,13,21,30,7,0,0,0,7,5.7,0,0,0,0,91.68,138.95000000000002,0.16,984,2,116,1.5,0.0000,0.0000
2022,12,13,22,30,6.6000000000000005,0,0,0,7,5.6000000000000005,0,0,0,0,93.12,151.3,0.16,983,2,117,1.5,0.0000,0.0000
2022,12,13,23,30,6.5,0,0,0,7,5.300000000000001,0,0,0,0,92.34,162.83,0.16,982,2.1,115,1.6,0.0000,0.0000
2022,12,14,0,30,6.5,0,0,0,6,5.2,0,0,0,0,91.35000000000001,169.56,0.16,982,2.1,109,1.5,0.0000,0.0000
2022,12,14,1,30,6.6000000000000005,0,0,0,6,5.1000000000000005,0,0,0,0,90.42,163.61,0.16,983,2.2,105,1.5,0.0000,0.0000
2022,12,14,2,30,6.6000000000000005,0,0,0,7,5.1000000000000005,0,0,0,0,90.08,152.23,0.16,983,2.3000000000000003,108,1.7000000000000002,0.0000,0.0000
2022,12,14,3,30,6.6000000000000005,0,0,0,6,4.9,0,0,0,0,88.60000000000001,139.9,0.16,982,2.4000000000000004,116,1.9000000000000001,0.0000,0.0000
2022,12,14,4,30,6.4,0,0,0,7,4.800000000000001,0,0,0,0,89.24,127.43,0.16,982,2.6,120,2,0.0000,0.0000
2022,12,14,5,30,6.300000000000001,0,0,0,6,4.800000000000001,0,0,0,0,90.08,115.09,0.16,981,2.7,123,2,0.0000,0.0000
2022,12,14,6,30,6.300000000000001,0,0,0,6,4.9,0,0,0,0,90.99,103.09,0.16,981,2.8000000000000003,125,2.1,0.0000,0.0000
2022,12,14,7,30,6.4,2,8,2,6,5.300000000000001,0,0,29,0,92.5,91.62,0.16,980,2.9000000000000004,125,2.2,0.0000,0.0000
2022,12,14,8,30,6.800000000000001,53,380,113,6,5.800000000000001,13,0,29,13,93.37,80.87,0.16,980,3,121,2.3000000000000003,0.0000,0.0000
2022,12,14,9,30,7.4,80,607,273,6,6.5,9,0,0,9,93.77,71.49,0.16,980,3.1,119,2.3000000000000003,0.4545,0.3513
2022,12,14,10,30,8,97,708,409,6,7.2,52,0,0,52,94.82000000000001,63.870000000000005,0.16,979,3.2,119,2.3000000000000003,2.7963,2.1785
2022,12,14,11,30,8.5,104,762,499,6,7.9,20,0,0,20,96.06,58.76,0.16,979,3.3000000000000003,119,2.1,1.1104,0.8679
2022,12,14,12,30,8.9,109,771,530,6,8.4,30,0,0,30,96.85000000000001,56.86,0.16,978,3.3000000000000003,115,2,1.6825,1.3161
2022,12,14,13,30,9.1,114,737,499,6,8.8,32,0,0,32,97.7,58.480000000000004,0.16,978,3.4000000000000004,110,2.1,1.7794,1.3909
2022,12,14,14,30,9.1,108,678,412,6,8.9,44,0,0,44,98.4,63.35,0.16,977,3.4000000000000004,110,2.2,2.3747,1.8507
2022,12,14,15,30,8.9,97,548,277,7,8.9,37,0,0,37,99.81,70.79,0.16,977,3.4000000000000004,112,2.2,1.8807,1.4549
2022,12,14,16,30,8.700000000000001,67,298,118,6,8.700000000000001,12,0,29,12,100,80.05,0.16,976,3.4000000000000004,117,2.3000000000000003,0.0000,0.0000
2022,12,14,17,30,8.6,4,9,4,6,8.6,1,0,43,1,100,90.13,0.16,976,3.5,123,2.4000000000000004,0.0000,0.0000
2022,12,14,18,30,8.6,0,0,0,6,8.6,0,0,0,0,100,102.12,0.16,976,3.6,127,2.5,0.0000,0.0000
2022,12,14,19,30,8.9,0,0,0,6,8.9,0,0,0,0,99.85000000000001,114.09,0.16,975,3.6,132,2.9000000000000004,0.0000,0.0000
2022,12,14,20,30,9.8,0,0,0,6,9.4,0,0,0,0,97.43,126.4,0.16,973,3.5,138,3.3000000000000003,0.0000,0.0000
2022,12,14,21,30,11.100000000000001,0,0,0,6,10.700000000000001,0,0,0,0,97.21000000000001,138.87,0.16,972,3.5,143,3.4000000000000004,0.0000,0.0000
2022,12,14,22,30,12.4,0,0,0,6,12,0,0,0,0,97.59,151.23,0.16,971,3.6,148,3.4000000000000004,0.0000,0.0000
2022,12,14,23,30,13.5,0,0,0,6,13.3,0,0,0,0,98.47,162.78,0.16,971,3.6,154,3.4000000000000004,0.0000,0.0000
2022,12,15,0,30,14.600000000000001,0,0,0,6,14.4,0,0,0,0,98.58,169.61,0.16,970,3.7,162,3.4000000000000004,0.0000,0.0000
2022,12,15,1,30,15.4,0,0,0,7,15.3,0,0,0,0,99.67,163.73,0.16,969,3.7,174,2.9000000000000004,0.0000,0.0000
2022,12,15,2,30,15.3,0,0,0,4,15.3,0,0,0,0,100,152.35,0.16,970,3.6,198,1.6,0.0000,0.0000
2022,12,15,3,30,14.600000000000001,0,0,0,8,14.600000000000001,0,0,0,0,100,140.02,0.16,970,3.4000000000000004,253,1.1,0.0000,0.0000
2022,12,15,4,30,13.600000000000001,0,0,0,0,13.600000000000001,0,0,0,0,100,127.55,0.16,970,3,297,1.8,0.0000,0.0000
2022,12,15,5,30,11.600000000000001,0,0,0,0,11.600000000000001,0,0,0,0,100,115.22,0.16,971,2.3000000000000003,308,2.2,0.0000,0.0000
2022,12,15,6,30,9.5,0,0,0,0,9.5,0,0,0,0,100,103.21000000000001,0.16,972,1.6,306,2.1,0.0000,0.0000
2022,12,15,7,30,8.4,3,18,2,3,8.4,3,18,0,2,100,91.74,0.16,973,1.1,299,2.2,0.0000,0.0000
